Generation,Population Size,Crossover Used,Best Fitness,Mean Fitness,CPU Time,Fitness Function Evaluations
0,90,two_point_crossover,16.0,9.105555555555556
1,90,two_point_crossover,19.0,10.633333333333333
2,90,two_point_crossover,20.5,12.305555555555555
3,90,two_point_crossover,21.0,14.1
4,90,two_point_crossover,21.5,16.011111111111113
5,90,two_point_crossover,24.5,17.544444444444444
6,90,two_point_crossover,24.5,19.105555555555554
7,90,two_point_crossover,27.0,20.644444444444446
8,90,two_point_crossover,27.5,22.033333333333335
9,90,two_point_crossover,28.5,23.55
10,90,two_point_crossover,30.0,24.56111111111111
11,90,two_point_crossover,31.0,26.144444444444446
12,90,two_point_crossover,36.5,27.355555555555554
13,90,two_point_crossover,36.5,28.56111111111111
14,90,two_point_crossover,36.5,29.516666666666666
15,90,two_point_crossover,36.5,31.05
16,90,two_point_crossover,37.0,32.233333333333334
17,90,two_point_crossover,37.5,33.51111111111111
18,90,two_point_crossover,40.0,34.72222222222222
Final,,,,,0.0410 sec,3507
