Generation,Population Size,Crossover Used,Best Fitness,Mean Fitness,CPU Time,Fitness Function Evaluations
0,90,two_point_crossover,16.5,9.905555555555555
1,90,two_point_crossover,16.5,11.688888888888888
2,90,two_point_crossover,18.5,13.25
3,90,two_point_crossover,22.0,14.572222222222223
4,90,two_point_crossover,25.0,15.838888888888889
5,90,two_point_crossover,25.0,17.3
6,90,two_point_crossover,25.0,18.944444444444443
7,90,two_point_crossover,27.5,20.83888888888889
8,90,two_point_crossover,27.5,22.105555555555554
9,90,two_point_crossover,29.5,23.66111111111111
10,90,two_point_crossover,33.0,25.055555555555557
11,90,two_point_crossover,33.5,26.272222222222222
12,90,two_point_crossover,33.5,27.33888888888889
13,90,two_point_crossover,34.5,28.43888888888889
14,90,two_point_crossover,36.0,29.68888888888889
15,90,two_point_crossover,36.5,31.094444444444445
16,90,two_point_crossover,36.5,32.08888888888889
17,90,two_point_crossover,37.5,33.22222222222222
18,90,two_point_crossover,37.5,34.361111111111114
19,90,two_point_crossover,40.0,34.666666666666664
Final,,,,,0.0389 sec,3559
